ID,COLLECTION,BASE_ID,NAME,TAX_ID,FAMILY,SOURCE,MEDLINE,TYPE,DESCRIPTION,CLASS,CONSENSUS,COMMENT
11825,CORE,MA1570,TFAP4(var.2),9606,bHLH-ZIP factors,28473536,9741833,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,additional binding mode
11825,CORE,MA1570,TFAP4(var.2),9606,bHLH-ZIP factors,28473536,9741833,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,additional binding mode
11825,CORE,MA1570,TFAP4(var.2),9606,bHLH-ZIP factors,28473536,9741833,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,additional binding mode
11825,CORE,MA1570,TFAP4(var.2),9606,bHLH-ZIP factors,28473536,9741833,HT-SELEX,,Basic helix-loop-helix factors (bHLH),,additional binding mode
11826,CORE,MA1571,TGIF2LX,9606,TALE-type homeo domain factors,28473536,8537382,HT-SELEX,,Homeo domain factors,,
11826,CORE,MA1571,TGIF2LX,9606,TALE-type homeo domain factors,28473536,8537382,HT-SELEX,,Homeo domain factors,,
11826,CORE,MA1571,TGIF2LX,9606,TALE-type homeo domain factors,28473536,8537382,HT-SELEX,,Homeo domain factors,,
11826,CORE,MA1571,TGIF2LX,9606,TALE-type homeo domain factors,28473536,8537382,HT-SELEX,,Homeo domain factors,,
11826,CORE,MA1571,TGIF2LX,9606,TALE-type homeo domain factors,28473536,8537382,HT-SELEX,,Homeo domain factors,,
11826,CORE,MA1571,TGIF2LX,9606,TALE-type homeo domain factors,28473536,8537382,HT-SELEX,,Homeo domain factors,,
11827,CORE,MA1572,TGIF2LY,9606,TALE-type homeo domain factors,28473536,8537382,HT-SELEX,,Homeo domain factors,,
11827,CORE,MA1572,TGIF2LY,9606,TALE-type homeo domain factors,28473536,8537382,HT-SELEX,,Homeo domain factors,,
11827,CORE,MA1572,TGIF2LY,9606,TALE-type homeo domain factors,28473536,8537382,HT-SELEX,,Homeo domain factors,,
11827,CORE,MA1572,TGIF2LY,9606,TALE-type homeo domain factors,28473536,8537382,HT-SELEX,,Homeo domain factors,,
11827,CORE,MA1572,TGIF2LY,9606,TALE-type homeo domain factors,28473536,8537382,HT-SELEX,,Homeo domain factors,,
11827,CORE,MA1572,TGIF2LY,9606,TALE-type homeo domain factors,28473536,8537382,HT-SELEX,,Homeo domain factors,,
11828,CORE,MA1573,THAP11,9606,THAP-related factors,30462313,20581084,ChIP-seq,,C2CH THAP-type zinc finger factors,,Matches the ChIP-seq motif discovered in validation.
11828,CORE,MA1573,THAP11,9606,THAP-related factors,30462313,20581084,ChIP-seq,,C2CH THAP-type zinc finger factors,,Matches the ChIP-seq motif discovered in validation.
11828,CORE,MA1573,THAP11,9606,THAP-related factors,30462313,20581084,ChIP-seq,,C2CH THAP-type zinc finger factors,,Matches the ChIP-seq motif discovered in validation.
11828,CORE,MA1573,THAP11,9606,THAP-related factors,30462313,20581084,ChIP-seq,,C2CH THAP-type zinc finger factors,,Matches the ChIP-seq motif discovered in validation.
11828,CORE,MA1573,THAP11,9606,THAP-related factors,30462313,20581084,ChIP-seq,,C2CH THAP-type zinc finger factors,,Matches the ChIP-seq motif discovered in validation.
11828,CORE,MA1573,THAP11,9606,THAP-related factors,30462313,20581084,ChIP-seq,,C2CH THAP-type zinc finger factors,,Matches the ChIP-seq motif discovered in validation.
11828,CORE,MA1573,THAP11,9606,THAP-related factors,30462313,20581084,ChIP-seq,,C2CH THAP-type zinc finger factors,,Matches the ChIP-seq motif discovered in validation.
11828,CORE,MA1573,THAP11,9606,THAP-related factors,30462313,20581084,ChIP-seq,,C2CH THAP-type zinc finger factors,,Matches the ChIP-seq motif discovered in validation.
11829,CORE,MA1574,THRB,9606,Thyroid hormone receptor-related factors (NR1),28473536,19741045,HT-SELEX,,Nuclear receptors with C4 zinc fingers,,
11829,CORE,MA1574,THRB,9606,Thyroid hormone receptor-related factors (NR1),28473536,19741045,HT-SELEX,,Nuclear receptors with C4 zinc fingers,,
11829,CORE,MA1574,THRB,9606,Thyroid hormone receptor-related factors (NR1),28473536,19741045,HT-SELEX,,Nuclear receptors with C4 zinc fingers,,
11829,CORE,MA1574,THRB,9606,Thyroid hormone receptor-related factors (NR1),28473536,19741045,HT-SELEX,,Nuclear receptors with C4 zinc fingers,,
11829,CORE,MA1574,THRB,9606,Thyroid hormone receptor-related factors (NR1),28473536,19741045,HT-SELEX,,Nuclear receptors with C4 zinc fingers,,
11829,CORE,MA1574,THRB,9606,Thyroid hormone receptor-related factors (NR1),28473536,19741045,HT-SELEX,,Nuclear receptors with C4 zinc fingers,,
11830,CORE,MA1575,THRB(var.2),9606,Thyroid hormone receptor-related factors (NR1),28473536,19741045,HT-SELEX,,Nuclear receptors with C4 zinc fingers,,additional binding mode
11830,CORE,MA1575,THRB(var.2),9606,Thyroid hormone receptor-related factors (NR1),28473536,19741045,HT-SELEX,,Nuclear receptors with C4 zinc fingers,,additional binding mode
11830,CORE,MA1575,THRB(var.2),9606,Thyroid hormone receptor-related factors (NR1),28473536,19741045,HT-SELEX,,Nuclear receptors with C4 zinc fingers,,additional binding mode
11830,CORE,MA1575,THRB(var.2),9606,Thyroid hormone receptor-related factors (NR1),28473536,19741045,HT-SELEX,,Nuclear receptors with C4 zinc fingers,,additional binding mode
11830,CORE,MA1575,THRB(var.2),9606,Thyroid hormone receptor-related factors (NR1),28473536,19741045,HT-SELEX,,Nuclear receptors with C4 zinc fingers,,additional binding mode
11830,CORE,MA1575,THRB(var.2),9606,Thyroid hormone receptor-related factors (NR1),28473536,19741045,HT-SELEX,,Nuclear receptors with C4 zinc fingers,,additional binding mode
11830,CORE,MA1575,THRB(var.2),9606,Thyroid hormone receptor-related factors (NR1),28473536,19741045,HT-SELEX,,Nuclear receptors with C4 zinc fingers,,additional binding mode
11831,CORE,MA1576,THRB(var.3),9606,Thyroid hormone receptor-related factors (NR1),28473536,19741045,HT-SELEX,,Nuclear receptors with C4 zinc fingers,,additional binding mode
11831,CORE,MA1576,THRB(var.3),9606,Thyroid hormone receptor-related factors (NR1),28473536,19741045,HT-SELEX,,Nuclear receptors with C4 zinc fingers,,additional binding mode
11831,CORE,MA1576,THRB(var.3),9606,Thyroid hormone receptor-related factors (NR1),28473536,19741045,HT-SELEX,,Nuclear receptors with C4 zinc fingers,,additional binding mode
11831,CORE,MA1576,THRB(var.3),9606,Thyroid hormone receptor-related factors (NR1),28473536,19741045,HT-SELEX,,Nuclear receptors with C4 zinc fingers,,additional binding mode
11831,CORE,MA1576,THRB(var.3),9606,Thyroid hormone receptor-related factors (NR1),28473536,19741045,HT-SELEX,,Nuclear receptors with C4 zinc fingers,,additional binding mode
11831,CORE,MA1576,THRB(var.3),9606,Thyroid hormone receptor-related factors (NR1),28473536,19741045,HT-SELEX,,Nuclear receptors with C4 zinc fingers,,additional binding mode
11831,CORE,MA1576,THRB(var.3),9606,Thyroid hormone receptor-related factors (NR1),28473536,19741045,HT-SELEX,,Nuclear receptors with C4 zinc fingers,,additional binding mode
11832,CORE,MA1577,TLX2,9606,NK-related factors,28473536,10869550,HT-SELEX,,Homeo domain factors,,
11832,CORE,MA1577,TLX2,9606,NK-related factors,28473536,10869550,HT-SELEX,,Homeo domain factors,,
11832,CORE,MA1577,TLX2,9606,NK-related factors,28473536,10869550,HT-SELEX,,Homeo domain factors,,
11832,CORE,MA1577,TLX2,9606,NK-related factors,28473536,10869550,HT-SELEX,,Homeo domain factors,,
11832,CORE,MA1577,TLX2,9606,NK-related factors,28473536,10869550,HT-SELEX,,Homeo domain factors,,
11832,CORE,MA1577,TLX2,9606,NK-related factors,28473536,10869550,HT-SELEX,,Homeo domain factors,,
11833,CORE,MA1578,VEZF1,9606,More than 3 adjacent zinc finger factors,31133749,20062523,PBM,,C2H2 zinc finger factors,,VEZF1 specifically interacts with dG-dC strings within HS4 footprints I and III and the êA-globin promoter.
11833,CORE,MA1578,VEZF1,9606,More than 3 adjacent zinc finger factors,31133749,20062523,PBM,,C2H2 zinc finger factors,,VEZF1 specifically interacts with dG-dC strings within HS4 footprints I and III and the êA-globin promoter.
11833,CORE,MA1578,VEZF1,9606,More than 3 adjacent zinc finger factors,31133749,20062523,PBM,,C2H2 zinc finger factors,,VEZF1 specifically interacts with dG-dC strings within HS4 footprints I and III and the êA-globin promoter.
11833,CORE,MA1578,VEZF1,9606,More than 3 adjacent zinc finger factors,31133749,20062523,PBM,,C2H2 zinc finger factors,,VEZF1 specifically interacts with dG-dC strings within HS4 footprints I and III and the êA-globin promoter.
11833,CORE,MA1578,VEZF1,9606,More than 3 adjacent zinc finger factors,31133749,20062523,PBM,,C2H2 zinc finger factors,,VEZF1 specifically interacts with dG-dC strings within HS4 footprints I and III and the êA-globin promoter.
11833,CORE,MA1578,VEZF1,9606,More than 3 adjacent zinc finger factors,31133749,20062523,PBM,,C2H2 zinc finger factors,,VEZF1 specifically interacts with dG-dC strings within HS4 footprints I and III and the êA-globin promoter.
11833,CORE,MA1578,VEZF1,9606,More than 3 adjacent zinc finger factors,31133749,20062523,PBM,,C2H2 zinc finger factors,,VEZF1 specifically interacts with dG-dC strings within HS4 footprints I and III and the êA-globin promoter.
11834,CORE,MA1579,ZBTB26,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Matches HT-SELEX derived motif
11834,CORE,MA1579,ZBTB26,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Matches HT-SELEX derived motif
11834,CORE,MA1579,ZBTB26,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Matches HT-SELEX derived motif
11834,CORE,MA1579,ZBTB26,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Matches HT-SELEX derived motif
11834,CORE,MA1579,ZBTB26,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Matches HT-SELEX derived motif
11834,CORE,MA1579,ZBTB26,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Matches HT-SELEX derived motif
11834,CORE,MA1579,ZBTB26,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Matches HT-SELEX derived motif
11834,CORE,MA1579,ZBTB26,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Matches HT-SELEX derived motif
11835,CORE,MA1580,ZBTB32,9606,Other factors with up to three adjacent zinc fingers,28473536,23794217,HT-SELEX,,C2H2 zinc finger factors,,ONLY IF the profile is SPLIT IN HALF
11835,CORE,MA1580,ZBTB32,9606,Other factors with up to three adjacent zinc fingers,28473536,23794217,HT-SELEX,,C2H2 zinc finger factors,,ONLY IF the profile is SPLIT IN HALF
11835,CORE,MA1580,ZBTB32,9606,Other factors with up to three adjacent zinc fingers,28473536,23794217,HT-SELEX,,C2H2 zinc finger factors,,ONLY IF the profile is SPLIT IN HALF
11835,CORE,MA1580,ZBTB32,9606,Other factors with up to three adjacent zinc fingers,28473536,23794217,HT-SELEX,,C2H2 zinc finger factors,,ONLY IF the profile is SPLIT IN HALF
11835,CORE,MA1580,ZBTB32,9606,Other factors with up to three adjacent zinc fingers,28473536,23794217,HT-SELEX,,C2H2 zinc finger factors,,ONLY IF the profile is SPLIT IN HALF
11835,CORE,MA1580,ZBTB32,9606,Other factors with up to three adjacent zinc fingers,28473536,23794217,HT-SELEX,,C2H2 zinc finger factors,,ONLY IF the profile is SPLIT IN HALF
11835,CORE,MA1580,ZBTB32,9606,Other factors with up to three adjacent zinc fingers,28473536,23794217,HT-SELEX,,C2H2 zinc finger factors,,ONLY IF the profile is SPLIT IN HALF
11836,CORE,MA1581,ZBTB6,9606,More than 3 adjacent zinc finger factors,30462313,16381825,ChIP-seq,,C2H2 zinc finger factors,,Matches TRANSFAC model
11836,CORE,MA1581,ZBTB6,9606,More than 3 adjacent zinc finger factors,30462313,16381825,ChIP-seq,,C2H2 zinc finger factors,,Matches TRANSFAC model
11836,CORE,MA1581,ZBTB6,9606,More than 3 adjacent zinc finger factors,30462313,16381825,ChIP-seq,,C2H2 zinc finger factors,,Matches TRANSFAC model
11836,CORE,MA1581,ZBTB6,9606,More than 3 adjacent zinc finger factors,30462313,16381825,ChIP-seq,,C2H2 zinc finger factors,,Matches TRANSFAC model
11836,CORE,MA1581,ZBTB6,9606,More than 3 adjacent zinc finger factors,30462313,16381825,ChIP-seq,,C2H2 zinc finger factors,,Matches TRANSFAC model
11836,CORE,MA1581,ZBTB6,9606,More than 3 adjacent zinc finger factors,30462313,16381825,ChIP-seq,,C2H2 zinc finger factors,,Matches TRANSFAC model
11836,CORE,MA1581,ZBTB6,9606,More than 3 adjacent zinc finger factors,30462313,16381825,ChIP-seq,,C2H2 zinc finger factors,,Matches TRANSFAC model
11836,CORE,MA1581,ZBTB6,9606,More than 3 adjacent zinc finger factors,30462313,16381825,ChIP-seq,,C2H2 zinc finger factors,,Matches TRANSFAC model
11838,CORE,MA1583,ZFP57,9606,Factors with multiple dispersed zinc fingers,30462313,30602440,ChIP-seq,,C2H2 zinc finger factors,,Supported by another ChIP-seq in another cell type
11838,CORE,MA1583,ZFP57,9606,Factors with multiple dispersed zinc fingers,30462313,30602440,ChIP-seq,,C2H2 zinc finger factors,,Supported by another ChIP-seq in another cell type
11838,CORE,MA1583,ZFP57,9606,Factors with multiple dispersed zinc fingers,30462313,30602440,ChIP-seq,,C2H2 zinc finger factors,,Supported by another ChIP-seq in another cell type
11838,CORE,MA1583,ZFP57,9606,Factors with multiple dispersed zinc fingers,30462313,30602440,ChIP-seq,,C2H2 zinc finger factors,,Supported by another ChIP-seq in another cell type
11838,CORE,MA1583,ZFP57,9606,Factors with multiple dispersed zinc fingers,30462313,30602440,ChIP-seq,,C2H2 zinc finger factors,,Supported by another ChIP-seq in another cell type
11838,CORE,MA1583,ZFP57,9606,Factors with multiple dispersed zinc fingers,30462313,30602440,ChIP-seq,,C2H2 zinc finger factors,,Supported by another ChIP-seq in another cell type
11838,CORE,MA1583,ZFP57,9606,Factors with multiple dispersed zinc fingers,30462313,30602440,ChIP-seq,,C2H2 zinc finger factors,,Supported by another ChIP-seq in another cell type
11838,CORE,MA1583,ZFP57,9606,Factors with multiple dispersed zinc fingers,30462313,30602440,ChIP-seq,,C2H2 zinc finger factors,,Supported by another ChIP-seq in another cell type
11839,CORE,MA1584,ZIC5,9606,More than 3 adjacent zinc finger factors,28473536,23354101,HT-SELEX,,C2H2 zinc finger factors,,
11839,CORE,MA1584,ZIC5,9606,More than 3 adjacent zinc finger factors,28473536,23354101,HT-SELEX,,C2H2 zinc finger factors,,
11839,CORE,MA1584,ZIC5,9606,More than 3 adjacent zinc finger factors,28473536,23354101,HT-SELEX,,C2H2 zinc finger factors,,
11839,CORE,MA1584,ZIC5,9606,More than 3 adjacent zinc finger factors,28473536,23354101,HT-SELEX,,C2H2 zinc finger factors,,
11839,CORE,MA1584,ZIC5,9606,More than 3 adjacent zinc finger factors,28473536,23354101,HT-SELEX,,C2H2 zinc finger factors,,
11839,CORE,MA1584,ZIC5,9606,More than 3 adjacent zinc finger factors,28473536,23354101,HT-SELEX,,C2H2 zinc finger factors,,
11840,CORE,MA1585,ZKSCAN1,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Matches motif derived from SmiLE-seq
11840,CORE,MA1585,ZKSCAN1,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Matches motif derived from SmiLE-seq
11840,CORE,MA1585,ZKSCAN1,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Matches motif derived from SmiLE-seq
11840,CORE,MA1585,ZKSCAN1,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Matches motif derived from SmiLE-seq
11840,CORE,MA1585,ZKSCAN1,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Matches motif derived from SmiLE-seq
11840,CORE,MA1585,ZKSCAN1,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Matches motif derived from SmiLE-seq
11840,CORE,MA1585,ZKSCAN1,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Matches motif derived from SmiLE-seq
11840,CORE,MA1585,ZKSCAN1,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Matches motif derived from SmiLE-seq
11842,CORE,MA1587,ZNF135,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Agree with SMILE-seq data
11842,CORE,MA1587,ZNF135,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Agree with SMILE-seq data
11842,CORE,MA1587,ZNF135,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Agree with SMILE-seq data
11842,CORE,MA1587,ZNF135,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Agree with SMILE-seq data
11842,CORE,MA1587,ZNF135,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Agree with SMILE-seq data
11842,CORE,MA1587,ZNF135,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Agree with SMILE-seq data
11842,CORE,MA1587,ZNF135,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Agree with SMILE-seq data
11842,CORE,MA1587,ZNF135,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Agree with SMILE-seq data
11843,CORE,MA1588,ZNF136,9606,More than 3 adjacent zinc finger factors,30462313,27852650,ChIP-seq,,C2H2 zinc finger factors,,
11843,CORE,MA1588,ZNF136,9606,More than 3 adjacent zinc finger factors,30462313,27852650,ChIP-seq,,C2H2 zinc finger factors,,
11843,CORE,MA1588,ZNF136,9606,More than 3 adjacent zinc finger factors,30462313,27852650,ChIP-seq,,C2H2 zinc finger factors,,
11843,CORE,MA1588,ZNF136,9606,More than 3 adjacent zinc finger factors,30462313,27852650,ChIP-seq,,C2H2 zinc finger factors,,
11843,CORE,MA1588,ZNF136,9606,More than 3 adjacent zinc finger factors,30462313,27852650,ChIP-seq,,C2H2 zinc finger factors,,
11843,CORE,MA1588,ZNF136,9606,More than 3 adjacent zinc finger factors,30462313,27852650,ChIP-seq,,C2H2 zinc finger factors,,
11843,CORE,MA1588,ZNF136,9606,More than 3 adjacent zinc finger factors,30462313,27852650,ChIP-seq,,C2H2 zinc finger factors,,
11844,CORE,MA1589,ZNF140,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Matches HT-SELEX derived motif
11844,CORE,MA1589,ZNF140,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Matches HT-SELEX derived motif
11844,CORE,MA1589,ZNF140,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Matches HT-SELEX derived motif
11844,CORE,MA1589,ZNF140,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Matches HT-SELEX derived motif
11844,CORE,MA1589,ZNF140,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Matches HT-SELEX derived motif
11844,CORE,MA1589,ZNF140,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Matches HT-SELEX derived motif
11844,CORE,MA1589,ZNF140,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Matches HT-SELEX derived motif
11844,CORE,MA1589,ZNF140,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Matches HT-SELEX derived motif
11847,CORE,MA1592,ZNF274,9606,More than 3 adjacent zinc finger factors,28473536,21170338,HT-SELEX,,C2H2 zinc finger factors,,
11847,CORE,MA1592,ZNF274,9606,More than 3 adjacent zinc finger factors,28473536,21170338,HT-SELEX,,C2H2 zinc finger factors,,
11847,CORE,MA1592,ZNF274,9606,More than 3 adjacent zinc finger factors,28473536,21170338,HT-SELEX,,C2H2 zinc finger factors,,
11847,CORE,MA1592,ZNF274,9606,More than 3 adjacent zinc finger factors,28473536,21170338,HT-SELEX,,C2H2 zinc finger factors,,
11847,CORE,MA1592,ZNF274,9606,More than 3 adjacent zinc finger factors,28473536,21170338,HT-SELEX,,C2H2 zinc finger factors,,
11847,CORE,MA1592,ZNF274,9606,More than 3 adjacent zinc finger factors,28473536,21170338,HT-SELEX,,C2H2 zinc finger factors,,
11848,CORE,MA1593,ZNF317,9606,More than 3 adjacent zinc finger factors,30462313,28273063,ChIP-seq,,C2H2 zinc finger factors,,Matches ChIP-seq motif by a different study.
11848,CORE,MA1593,ZNF317,9606,More than 3 adjacent zinc finger factors,30462313,28273063,ChIP-seq,,C2H2 zinc finger factors,,Matches ChIP-seq motif by a different study.
11848,CORE,MA1593,ZNF317,9606,More than 3 adjacent zinc finger factors,30462313,28273063,ChIP-seq,,C2H2 zinc finger factors,,Matches ChIP-seq motif by a different study.
11848,CORE,MA1593,ZNF317,9606,More than 3 adjacent zinc finger factors,30462313,28273063,ChIP-seq,,C2H2 zinc finger factors,,Matches ChIP-seq motif by a different study.
11848,CORE,MA1593,ZNF317,9606,More than 3 adjacent zinc finger factors,30462313,28273063,ChIP-seq,,C2H2 zinc finger factors,,Matches ChIP-seq motif by a different study.
11848,CORE,MA1593,ZNF317,9606,More than 3 adjacent zinc finger factors,30462313,28273063,ChIP-seq,,C2H2 zinc finger factors,,Matches ChIP-seq motif by a different study.
11848,CORE,MA1593,ZNF317,9606,More than 3 adjacent zinc finger factors,30462313,28273063,ChIP-seq,,C2H2 zinc finger factors,,Matches ChIP-seq motif by a different study.
11848,CORE,MA1593,ZNF317,9606,More than 3 adjacent zinc finger factors,30462313,28273063,ChIP-seq,,C2H2 zinc finger factors,,Matches ChIP-seq motif by a different study.
11849,CORE,MA1594,ZNF382,9606,Factors with multiple dispersed zinc fingers,30462313,27852650,ChIP-seq,,C2H2 zinc finger factors,,Data from Imbault et al confirmed by another ChIP-seq
11849,CORE,MA1594,ZNF382,9606,Factors with multiple dispersed zinc fingers,30462313,27852650,ChIP-seq,,C2H2 zinc finger factors,,Data from Imbault et al confirmed by another ChIP-seq
11849,CORE,MA1594,ZNF382,9606,Factors with multiple dispersed zinc fingers,30462313,27852650,ChIP-seq,,C2H2 zinc finger factors,,Data from Imbault et al confirmed by another ChIP-seq
11849,CORE,MA1594,ZNF382,9606,Factors with multiple dispersed zinc fingers,30462313,27852650,ChIP-seq,,C2H2 zinc finger factors,,Data from Imbault et al confirmed by another ChIP-seq
11849,CORE,MA1594,ZNF382,9606,Factors with multiple dispersed zinc fingers,30462313,27852650,ChIP-seq,,C2H2 zinc finger factors,,Data from Imbault et al confirmed by another ChIP-seq
11849,CORE,MA1594,ZNF382,9606,Factors with multiple dispersed zinc fingers,30462313,27852650,ChIP-seq,,C2H2 zinc finger factors,,Data from Imbault et al confirmed by another ChIP-seq
11849,CORE,MA1594,ZNF382,9606,Factors with multiple dispersed zinc fingers,30462313,27852650,ChIP-seq,,C2H2 zinc finger factors,,Data from Imbault et al confirmed by another ChIP-seq
11849,CORE,MA1594,ZNF382,9606,Factors with multiple dispersed zinc fingers,30462313,27852650,ChIP-seq,,C2H2 zinc finger factors,,Data from Imbault et al confirmed by another ChIP-seq
11851,CORE,MA1596,ZNF460,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Somewhat supported by SELEX
11851,CORE,MA1596,ZNF460,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Somewhat supported by SELEX
11851,CORE,MA1596,ZNF460,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Somewhat supported by SELEX
11851,CORE,MA1596,ZNF460,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Somewhat supported by SELEX
11851,CORE,MA1596,ZNF460,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Somewhat supported by SELEX
11851,CORE,MA1596,ZNF460,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Somewhat supported by SELEX
11851,CORE,MA1596,ZNF460,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Somewhat supported by SELEX
11851,CORE,MA1596,ZNF460,9606,More than 3 adjacent zinc finger factors,30462313,28473536,ChIP-seq,,C2H2 zinc finger factors,,Somewhat supported by SELEX
11852,CORE,MA1597,ZNF528,9606,More than 3 adjacent zinc finger factors,30462313,25690854,ChIP-seq,,C2H2 zinc finger factors,,
11852,CORE,MA1597,ZNF528,9606,More than 3 adjacent zinc finger factors,30462313,25690854,ChIP-seq,,C2H2 zinc finger factors,,
11852,CORE,MA1597,ZNF528,9606,More than 3 adjacent zinc finger factors,30462313,25690854,ChIP-seq,,C2H2 zinc finger factors,,
11852,CORE,MA1597,ZNF528,9606,More than 3 adjacent zinc finger factors,30462313,25690854,ChIP-seq,,C2H2 zinc finger factors,,
11852,CORE,MA1597,ZNF528,9606,More than 3 adjacent zinc finger factors,30462313,25690854,ChIP-seq,,C2H2 zinc finger factors,,
11852,CORE,MA1597,ZNF528,9606,More than 3 adjacent zinc finger factors,30462313,25690854,ChIP-seq,,C2H2 zinc finger factors,,
11852,CORE,MA1597,ZNF528,9606,More than 3 adjacent zinc finger factors,30462313,25690854,ChIP-seq,,C2H2 zinc finger factors,,
11854,CORE,MA1599,ZNF682,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Matches motif derived from SmiLE-seq
11854,CORE,MA1599,ZNF682,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Matches motif derived from SmiLE-seq
11854,CORE,MA1599,ZNF682,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Matches motif derived from SmiLE-seq
11854,CORE,MA1599,ZNF682,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Matches motif derived from SmiLE-seq
11854,CORE,MA1599,ZNF682,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Matches motif derived from SmiLE-seq
11854,CORE,MA1599,ZNF682,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Matches motif derived from SmiLE-seq
11854,CORE,MA1599,ZNF682,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Matches motif derived from SmiLE-seq
11854,CORE,MA1599,ZNF682,9606,More than 3 adjacent zinc finger factors,30462313,28092692,ChIP-seq,,C2H2 zinc finger factors,,Matches motif derived from SmiLE-seq
